===== SNAPSHOT 2026-08-16T12:35:09.049903588Z =====
===== SNAPSHOT 2026-08-16T12:35:12.250345285Z =====
2026-08-16T12:35:12.631792578Z 2026-08-16T12:35:12.629497574Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018002/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.346340770Z 2026-08-16T12:35:14.345788404Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018004, servingPlmnId: 20893
2026-08-16T12:35:14.346367480Z 2026-08-16T12:35:14.346068960Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018001, servingPlmnId: 20893
2026-08-16T12:35:14.346773492Z 2026-08-16T12:35:14.346329930Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018006, servingPlmnId: 20893
2026-08-16T12:35:14.349540520Z 2026-08-16T12:35:14.349213707Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018001/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.350419799Z 2026-08-16T12:35:14.350197702Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018006/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.351914371Z 2026-08-16T12:35:14.351719967Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018004/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.372331405Z 2026-08-16T12:35:14.371898263Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018004/context-data/amf-3gpp-access |  |
2026-08-16T12:35:14.373441226Z 2026-08-16T12:35:14.373232104Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018001/context-data/amf-3gpp-access |  |
2026-08-16T12:35:14.374563831Z 2026-08-16T12:35:14.373830846Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018006/context-data/amf-3gpp-access |  |
2026-08-16T12:35:14.384879263Z 2026-08-16T12:35:14.380520560Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018004, servingPlmnId: 20893
2026-08-16T12:35:14.384905161Z 2026-08-16T12:35:14.383841487Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018006, servingPlmnId: 20893
2026-08-16T12:35:14.384931340Z 2026-08-16T12:35:14.383848249Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018001, servingPlmnId: 20893
2026-08-16T12:35:14.386890334Z 2026-08-16T12:35:14.386366562Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018004/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.386918627Z 2026-08-16T12:35:14.386800676Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018001/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.388938294Z 2026-08-16T12:35:14.388810354Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018006/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.395041568Z 2026-08-16T12:35:14.394653911Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018001/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:14.396367965Z 2026-08-16T12:35:14.394837986Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018005/am-data |  |
2026-08-16T12:35:14.396381470Z 2026-08-16T12:35:14.395166221Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018003/am-data |  |
2026-08-16T12:35:14.396385868Z 2026-08-16T12:35:14.394728020Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018002/am-data |  |
2026-08-16T12:35:14.396390827Z 2026-08-16T12:35:14.394784205Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018004/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:14.451898599Z 2026-08-16T12:35:14.451653870Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018004/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:14.455509690Z 2026-08-16T12:35:14.455077039Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018001/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:14.457773915Z 2026-08-16T12:35:14.455439639Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018006/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:14.458564467Z 2026-08-16T12:35:14.458421559Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018004/context-data/sdm-subscriptions |  |
2026-08-16T12:35:14.460703428Z 2026-08-16T12:35:14.460053369Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018001/context-data/sdm-subscriptions |  |
2026-08-16T12:35:14.465212933Z 2026-08-16T12:35:14.462850414Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018006/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:14.473797221Z 2026-08-16T12:35:14.473476479Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018006/context-data/sdm-subscriptions |  |
2026-08-16T12:35:14.534369097Z 2026-08-16T12:35:14.522327860Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018004/am-data |  |
2026-08-16T12:35:14.534402109Z 2026-08-16T12:35:14.530334291Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018001/am-data |  |
2026-08-16T12:35:14.622455935Z 2026-08-16T12:35:14.622130565Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018006/am-data |  |
2026-08-16T12:35:14.727445967Z 2026-08-16T12:35:14.726054999Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018009, servingPlmnId: 20893
2026-08-16T12:35:14.733323127Z 2026-08-16T12:35:14.731917131Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018009/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.756699520Z 2026-08-16T12:35:14.756382756Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018018/authentication-data/authentication-status |  |
2026-08-16T12:35:14.843833602Z 2026-08-16T12:35:14.843451575Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018027/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.843862075Z 2026-08-16T12:35:14.843556843Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.843865882Z 2026-08-16T12:35:14.843492803Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018032/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.852874695Z 2026-08-16T12:35:14.852442885Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018023/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.853300122Z 2026-08-16T12:35:14.852735744Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018027/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.853309009Z 2026-08-16T12:35:14.852765199Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018032/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.875651854Z 2026-08-16T12:35:14.875121049Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018016/authentication-data/authentication-status |  |
2026-08-16T12:35:14.875681650Z 2026-08-16T12:35:14.875229182Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018021/authentication-data/authentication-status |  |
2026-08-16T12:35:14.950879611Z 2026-08-16T12:35:14.944545654Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018011, servingPlmnId: 20893
2026-08-16T12:35:14.953231952Z 2026-08-16T12:35:14.946865945Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018007, servingPlmnId: 20893
2026-08-16T12:35:14.953261848Z 2026-08-16T12:35:14.947439210Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018031/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.953277267Z 2026-08-16T12:35:14.949121975Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018007/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.955422499Z 2026-08-16T12:35:14.954155613Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018011/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:14.962247476Z 2026-08-16T12:35:14.961326820Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018031/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.985213559Z 2026-08-16T12:35:14.984320084Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018033/authentication-data/authentication-subscription |  |
2026-08-16T12:35:14.989298388Z 2026-08-16T12:35:14.988760930Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018007/context-data/amf-3gpp-access |  |
2026-08-16T12:35:15.002468714Z 2026-08-16T12:35:15.002149876Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018011/context-data/amf-3gpp-access |  |
2026-08-16T12:35:15.006213005Z 2026-08-16T12:35:15.004415725Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018007, servingPlmnId: 20893
2026-08-16T12:35:15.013666100Z 2026-08-16T12:35:15.012877191Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018007/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.013690536Z 2026-08-16T12:35:15.013274215Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018011, servingPlmnId: 20893
2026-08-16T12:35:15.017262133Z 2026-08-16T12:35:15.016796700Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018033/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.018860009Z 2026-08-16T12:35:15.018504873Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018011/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.048468005Z 2026-08-16T12:35:15.047883649Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018011/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:15.050113451Z 2026-08-16T12:35:15.049743186Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018007/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:15.052443359Z 2026-08-16T12:35:15.051733428Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018011/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:15.054275174Z 2026-08-16T12:35:15.053739259Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018007/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:15.054368108Z 2026-08-16T12:35:15.054259223Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018011/context-data/sdm-subscriptions |  |
2026-08-16T12:35:15.056513099Z 2026-08-16T12:35:15.055963108Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018007/context-data/sdm-subscriptions |  |
2026-08-16T12:35:15.077885955Z 2026-08-16T12:35:15.077531590Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018011/am-data |  |
2026-08-16T12:35:15.077909269Z 2026-08-16T12:35:15.077563199Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018007/am-data |  |
2026-08-16T12:35:15.177990047Z 2026-08-16T12:35:15.177468278Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018008, servingPlmnId: 20893
2026-08-16T12:35:15.180619517Z 2026-08-16T12:35:15.180127575Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018037/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.181882675Z 2026-08-16T12:35:15.181056977Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018008/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.193758663Z 2026-08-16T12:35:15.193330611Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018029/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.200670594Z 2026-08-16T12:35:15.200276094Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018037/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.210390079Z 2026-08-16T12:35:15.209765878Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018029/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.284743086Z 2026-08-16T12:35:15.284393961Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018012, servingPlmnId: 20893
2026-08-16T12:35:15.289548707Z 2026-08-16T12:35:15.287855652Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018012/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.289562082Z 2026-08-16T12:35:15.288400934Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018038/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.291937526Z 2026-08-16T12:35:15.291763640Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018008/context-data/amf-3gpp-access |  |
2026-08-16T12:35:15.299746569Z 2026-08-16T12:35:15.299401522Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018008, servingPlmnId: 20893
2026-08-16T12:35:15.304226409Z 2026-08-16T12:35:15.303795420Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018008/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.309050805Z 2026-08-16T12:35:15.308340843Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018012/context-data/amf-3gpp-access |  |
2026-08-16T12:35:15.313429465Z 2026-08-16T12:35:15.312987446Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018012, servingPlmnId: 20893
2026-08-16T12:35:15.314594098Z 2026-08-16T12:35:15.314120761Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018008/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:15.315444392Z 2026-08-16T12:35:15.315168495Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018012/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.316572157Z 2026-08-16T12:35:15.316189299Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018038/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.347455916Z 2026-08-16T12:35:15.346598739Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018008/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:15.350745965Z 2026-08-16T12:35:15.349504357Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018012/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:15.358441555Z 2026-08-16T12:35:15.358099734Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018008/context-data/sdm-subscriptions |  |
2026-08-16T12:35:15.360704798Z 2026-08-16T12:35:15.360028481Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018012/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:15.366248834Z 2026-08-16T12:35:15.365945074Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018012/context-data/sdm-subscriptions |  |
2026-08-16T12:35:15.392720961Z 2026-08-16T12:35:15.392010739Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018008/am-data |  |
2026-08-16T12:35:15.455384068Z 2026-08-16T12:35:15.454457811Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018013, servingPlmnId: 20893
2026-08-16T12:35:15.459144289Z 2026-08-16T12:35:15.458354277Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018035/authentication-data/authentication-subscription |  |
2026-08-16T12:35:15.462373704Z 2026-08-16T12:35:15.461767507Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018019/authentication-data/authentication-status |  |
2026-08-16T12:35:15.462408600Z 2026-08-16T12:35:15.461979064Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018013/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:15.475538468Z 2026-08-16T12:35:15.475182400Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018035/authentication-data/authentication-subscription |  |
